Signature,Time,Action,From,Amount,Value,Platform,Source
3USfu6L4N9HcAr3AGXzb3EXrUJq1m4CnhgZyCaW2bUbDpir5b3sa6q65t2FRmNuHd6tut8B9mbvTFzFCNobZLphd,2025-02-27 18:29:32,ACTIVITY_TOKEN_SWAP,8pY1AukbuPgUE3EetyLa59rFLMimJGT94ZzbMEZcQF4w,0.04,5.2312,36n7LQQHN6CCtDdpPvuoRqsASpTKQeDHDt4Dj81XC7ag,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
2ByWNKyZkYHMja1ezfkNpT7HEV8mvPHAFpmYj4SPWu855mt9yTFMDZdZaVHVSdY2dMpHTggwPcSgMtfbJXkK93sh,2025-02-27 18:29:32,ACTIVITY_TOKEN_SWAP,8pY1AukbuPgUE3EetyLa59rFLMimJGT94ZzbMEZcQF4w,1319.88427851,4.640034453584275,36n7LQQHN6CCtDdpPvuoRqsASpTKQeDHDt4Dj81XC7ag,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
2ByWNKyZkYHMja1ezfkNpT7HEV8mvPHAFpmYj4SPWu855mt9yTFMDZdZaVHVSdY2dMpHTggwPcSgMtfbJXkK93sh,2025-02-27 18:29:32,ACTIVITY_TOKEN_SWAP,8pY1AukbuPgUE3EetyLa59rFLMimJGT94ZzbMEZcQF4w,0.04,5.2312,36n7LQQHN6CCtDdpPvuoRqsASpTKQeDHDt4Dj81XC7ag,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
7Hfuy9cNSXCdVhiAHDDnCpogybzk3nPn2RPFFGg7jQMwvFe5HQXF1AXEotWDGicpyYQZqKDyJjRkiMCaTjH779p,2025-02-27 18:29:31,ACTIVITY_TOKEN_SWAP,E7gQzK1wJN8HNAeimndYqW85JwwgkRARoqvM72oZJrM9,16098.70451441,56.91588275338625,meatXNbivkacbBE5c4rsyt6zYZ2LYe1pNXP6utGPeaa,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
7Hfuy9cNSXCdVhiAHDDnCpogybzk3nPn2RPFFGg7jQMwvFe5HQXF1AXEotWDGicpyYQZqKDyJjRkiMCaTjH779p,2025-02-27 18:29:31,ACTIVITY_TOKEN_SWAP,E7gQzK1wJN8HNAeimndYqW85JwwgkRARoqvM72oZJrM9,0.479310211,62.684189394579995,meatXNbivkacbBE5c4rsyt6zYZ2LYe1pNXP6utGPeaa,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
2PftKGUw9EWyLVfpcLyrrYRY3W5HcUS7wHMnA38XTmRq8azyb54xk7aZwughTn5z1gHyndUT3ueMdDQAFgqt4dj5,2025-02-27 18:29:31,ACTIVITY_TOKEN_SWAP,Cyx9uQ2p1tQyLWxTzosemWeQceAgaSFTDejtVyQbPrfi,62754.12426867,222.220425953199,7WSohvZ4GS9WSn6akRY8A7a1qfzSvGKfEvhLbypA3n8x,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
2PftKGUw9EWyLVfpcLyrrYRY3W5HcUS7wHMnA38XTmRq8azyb54xk7aZwughTn5z1gHyndUT3ueMdDQAFgqt4dj5,2025-02-27 18:29:31,ACTIVITY_TOKEN_SWAP,Cyx9uQ2p1tQyLWxTzosemWeQceAgaSFTDejtVyQbPrfi,1.728630321,226.07027338038,7WSohvZ4GS9WSn6akRY8A7a1qfzSvGKfEvhLbypA3n8x,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
sNuTXU2REX64oGAnNCk4Y8H4z64TLXGc2iC1zY64vPSW5SDwyDvaSTRwRa9XCM4dmaKEBiVTmf4qizeii2erg1t,2025-02-27 18:28:47,ACTIVITY_AGG_TOKEN_SWAP,DrensZq9465boj2ZL2TP4VMD42rvUJJHnNMqrq7cRKgn,18.2,18.455605,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,"SoLFiHG9TfgtdUXUjWAxi3LtvYuFyDLVhBWxdMZxyCe, CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK, whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc"
GpVjrUQ81QcYExsAWZQ6b5aGyKx4z7CtnS5dYSLA19PZdcoieRiU351vvcMZmiXayFBzpKsCGAzjNCXCSMRCT53,2025-02-27 18:28:47,ACTIVITY_TOKEN_SWAP,djS5Q7PF2JQjhPLBZDP42huhZjzEyKRL9BHn9LLMXrK,2604.62716135,9.334451915046996,7WSohvZ4GS9WSn6akRY8A7a1qfzSvGKfEvhLbypA3n8x,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
GpVjrUQ81QcYExsAWZQ6b5aGyKx4z7CtnS5dYSLA19PZdcoieRiU351vvcMZmiXayFBzpKsCGAzjNCXCSMRCT53,2025-02-27 18:28:47,ACTIVITY_TOKEN_SWAP,djS5Q7PF2JQjhPLBZDP42huhZjzEyKRL9BHn9LLMXrK,0.066627254,8.71351227812,7WSohvZ4GS9WSn6akRY8A7a1qfzSvGKfEvhLbypA3n8x,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
5ru3QfcGhNLVt2CDmCW8D8q68FujXjE9cFNfg1Tza5RirwKp1Ji5nTBWEcijRE3sgiRTJEWRGqTKGZkBtX1X61Qi,2025-02-27 18:28:45,ACTIVITY_TOKEN_SWAP,Cyx9uQ2p1tQyLWxTzosemWeQceAgaSFTDejtVyQbPrfi,8006.98157101,28.582364003692025,7WSohvZ4GS9WSn6akRY8A7a1qfzSvGKfEvhLbypA3n8x,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
5ru3QfcGhNLVt2CDmCW8D8q68FujXjE9cFNfg1Tza5RirwKp1Ji5nTBWEcijRE3sgiRTJEWRGqTKGZkBtX1X61Qi,2025-02-27 18:28:45,ACTIVITY_TOKEN_SWAP,Cyx9uQ2p1tQyLWxTzosemWeQceAgaSFTDejtVyQbPrfi,0.202790301,26.52091556478,7WSohvZ4GS9WSn6akRY8A7a1qfzSvGKfEvhLbypA3n8x,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
5eTiWjndKN8u9SEtxbDKWbeTMw1fmxdAWBXU5BHypqirtgvwEKMJaDmsJt7DgNQ1iuLydjniVXuenu7TqzVmBWNX,2025-02-27 18:28:45,ACTIVITY_AGG_TOKEN_SWAP,j1oAbxxiDUWvoHxEDhWE7THLjEkDQW2cSHYn2vttxTF,39047.65952,133.20101374580003,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
3SgdDQFYzWchxnWruFMShuoQpE59w5MweDtjAkeshCCpCn3wiQUT75J4429h5RNQsBeabmf8ZLQ1GV9L7b3icz21,2025-02-27 18:28:41,ACTIVITY_TOKEN_SWAP,djS5Q7PF2JQjhPLBZDP42huhZjzEyKRL9BHn9LLMXrK,1049.86372165,3.72073912704,7WSohvZ4GS9WSn6akRY8A7a1qfzSvGKfEvhLbypA3n8x,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
3SgdDQFYzWchxnWruFMShuoQpE59w5MweDtjAkeshCCpCn3wiQUT75J4429h5RNQsBeabmf8ZLQ1GV9L7b3icz21,2025-02-27 18:28:41,ACTIVITY_TOKEN_SWAP,djS5Q7PF2JQjhPLBZDP42huhZjzEyKRL9BHn9LLMXrK,545.33116518,3.5186413522967293,7WSohvZ4GS9WSn6akRY8A7a1qfzSvGKfEvhLbypA3n8x,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
54zopDNzMmNDyfGEpmCNaEKhWA7QfM98Kz9rdXWsDFQzhHNcQn7utojBWJvTEc2JGoUhPofhwMxzK9rAcuEKMmcD,2025-02-27 18:28:40,ACTIVITY_AGG_TOKEN_SWAP,DrensZq9465boj2ZL2TP4VMD42rvUJJHnNMqrq7cRKgn,0.16,21.10137170154,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,"CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK, CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C"
2wwwWhapcUhE9m9iMzDBLYX2tvazeKX8j7RTjTApHCr68VAo1CU5Sh7v6ULCv7FMkmuPurrWCzd34v4ryTbssajn,2025-02-27 18:28:40,ACTIVITY_TOKEN_SWAP,E7gQzK1wJN8HNAeimndYqW85JwwgkRARoqvM72oZJrM9,15639.21406185,56.040054121269286,meatXNbivkacbBE5c4rsyt6zYZ2LYe1pNXP6utGPeaa,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
2wwwWhapcUhE9m9iMzDBLYX2tvazeKX8j7RTjTApHCr68VAo1CU5Sh7v6ULCv7FMkmuPurrWCzd34v4ryTbssajn,2025-02-27 18:28:40,ACTIVITY_TOKEN_SWAP,E7gQzK1wJN8HNAeimndYqW85JwwgkRARoqvM72oZJrM9,0.413242493,54.04385323454,meatXNbivkacbBE5c4rsyt6zYZ2LYe1pNXP6utGPeaa,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
6RWhYSymQxUZv4y8kpi8q8QKbFr8EEatFUW7H3xkyP6Wqa7x2rJSRx6RwX55pqjgXqL43hr17wNGiCz2AGDfsmy,2025-02-27 18:28:40,ACTIVITY_AGG_TOKEN_SWAP,8964HKVFkUXTudSMvmRtHRzooXgWKfadvJJiHE9bG3cB,0.121707288,17.0782234415,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,"CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK, CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C"
3o1ho4N8Gx1hukpP1jdsydgomsAhmA2WT7oeXGZxsUuCqyJacyTxw1GQ5c5ancfe6g3xig9uG9PV9GwnTVV8iDcP,2025-02-27 18:28:40,ACTIVITY_TOKEN_SWAP,Cyx9uQ2p1tQyLWxTzosemWeQceAgaSFTDejtVyQbPrfi,5267.71166251,18.941230418205933,7WSohvZ4GS9WSn6akRY8A7a1qfzSvGKfEvhLbypA3n8x,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
3o1ho4N8Gx1hukpP1jdsydgomsAhmA2WT7oeXGZxsUuCqyJacyTxw1GQ5c5ancfe6g3xig9uG9PV9GwnTVV8iDcP,2025-02-27 18:28:40,ACTIVITY_TOKEN_SWAP,Cyx9uQ2p1tQyLWxTzosemWeQceAgaSFTDejtVyQbPrfi,0.135230321,17.68542138038,7WSohvZ4GS9WSn6akRY8A7a1qfzSvGKfEvhLbypA3n8x,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
3ZH8S3Z7CLu2xwfRneMJk6gHYK8o2jSGdmK3d8bcJ77hev5KQFLUfvyYv9deDJynd54XgrQUGh8orQ1MJ4FH6ywk,2025-02-27 18:16:22,ACTIVITY_AGG_TOKEN_SWAP,2CACCYAuRA8TZ7vM8MJQqNmchKc8LP7HpfGYXDsbSG4w,0.0501,6.64267561088,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,"CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK, whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc, SoLFiHG9TfgtdUXUjWAxi3LtvYuFyDLVhBWxdMZxyCe"
5omrvKAWR9aaZRM8qyfqzGeqnhZ4nFqCGfhayAb6sAVesspfgTvYAaWzViAVPa2ZmUVBm1hN9zKTRfxoY2GxyaPY,2025-02-27 18:13:26,ACTIVITY_TOKEN_SWAP,gtagyESa99t49VmUqnnfsuowYnigSNKuYXdXWyXWNdd,1970.22313095,7.166938748942418,jitRZ9dgoP64jfcKkptKxzaXf4yy3EN4zPoN9TziheA,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
5omrvKAWR9aaZRM8qyfqzGeqnhZ4nFqCGfhayAb6sAVesspfgTvYAaWzViAVPa2ZmUVBm1hN9zKTRfxoY2GxyaPY,2025-02-27 18:13:26,ACTIVITY_TOKEN_SWAP,gtagyESa99t49VmUqnnfsuowYnigSNKuYXdXWyXWNdd,0.050049193,6.606993967929999,jitRZ9dgoP64jfcKkptKxzaXf4yy3EN4zPoN9TziheA,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
27UQxNJHCNJHZgPzHT9ferZJ3NKnnkmvjJ8Lm9nEvSwqkc4LK4aJjWZNgYzZjmkSHdyxZDrqo5WPmStgo31DKZoB,2025-02-27 18:13:25,ACTIVITY_TOKEN_SWAP,djS5Q7PF2JQjhPLBZDP42huhZjzEyKRL9BHn9LLMXrK,1730.03006658,6.295870087261332,7WSohvZ4GS9WSn6akRY8A7a1qfzSvGKfEvhLbypA3n8x,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
27UQxNJHCNJHZgPzHT9ferZJ3NKnnkmvjJ8Lm9nEvSwqkc4LK4aJjWZNgYzZjmkSHdyxZDrqo5WPmStgo31DKZoB,2025-02-27 18:13:25,ACTIVITY_TOKEN_SWAP,djS5Q7PF2JQjhPLBZDP42huhZjzEyKRL9BHn9LLMXrK,0.043795245,5.7814102924499995,7WSohvZ4GS9WSn6akRY8A7a1qfzSvGKfEvhLbypA3n8x,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
351zpjYbXQDZ9QLfKqA6TYUrRQFKhwe5rzSyNYYGSdXi8k2T1D2CZu3D9zwaXWLy3N9YXG1UMcEtL9YT1gkWHP9h,2025-02-27 18:13:23,ACTIVITY_TOKEN_SWAP,djS5Q7PF2JQjhPLBZDP42huhZjzEyKRL9BHn9LLMXrK,17892.38125128,60.70140914324999,7WSohvZ4GS9WSn6akRY8A7a1qfzSvGKfEvhLbypA3n8x,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
351zpjYbXQDZ9QLfKqA6TYUrRQFKhwe5rzSyNYYGSdXi8k2T1D2CZu3D9zwaXWLy3N9YXG1UMcEtL9YT1gkWHP9h,2025-02-27 18:13:23,ACTIVITY_TOKEN_SWAP,djS5Q7PF2JQjhPLBZDP42huhZjzEyKRL9BHn9LLMXrK,9352.85905356,61.550504233522,7WSohvZ4GS9WSn6akRY8A7a1qfzSvGKfEvhLbypA3n8x,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
2yKYUVi6zR1xtqfBLxL72wKUYDpsXNmgT9eTYgbzeGhJpN7d7wcAht43iJkJXR1sbpaf3K4SbLo4hSZ8AMT8jh8N,2025-02-27 17:36:16,ACTIVITY_AGG_TOKEN_SWAP,2CACCYAuRA8TZ7vM8MJQqNmchKc8LP7HpfGYXDsbSG4w,0.04999,6.7378552072,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,"CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK, whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc, Eo7WjKq67rjJQSZxS6z3YkapzY3eMj6Xy8X5EQVn5UaB, 24Uqj9JCLxUeoC3hGfh5W3s9FM9uCHDS2SG3LYwBpyTi"
gHMqc2HQRqQcBNQ7CojaaKjndSJjGtdYnatmCKeFqfKKoixZ7HYvVEotkqKrU3fg6gjNxvbu79y1K2aM5ZfzQiu,2025-02-27 17:26:12,ACTIVITY_AGG_TOKEN_SWAP,2CACCYAuRA8TZ7vM8MJQqNmchKc8LP7HpfGYXDsbSG4w,0.049875,6.82529159702,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,"CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK, whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc, DEXYosS6oEGvk8uCDayvwEZz4qEyDJRf9nFgYCaqPMTm"
5vi1adPFmqet5HKBPRKdzrdmp1K6wnDgGsMyKHFeQgyjuDySmradWAx4KGW6jRXo8c4QUVmMLUQPSmxD82i63njk,2025-02-27 17:17:08,ACTIVITY_TOKEN_SWAP,Cyx9uQ2p1tQyLWxTzosemWeQceAgaSFTDejtVyQbPrfi,1625.96430861,5.847922045993205,7WSohvZ4GS9WSn6akRY8A7a1qfzSvGKfEvhLbypA3n8x,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
5vi1adPFmqet5HKBPRKdzrdmp1K6wnDgGsMyKHFeQgyjuDySmradWAx4KGW6jRXo8c4QUVmMLUQPSmxD82i63njk,2025-02-27 17:17:08,ACTIVITY_TOKEN_SWAP,Cyx9uQ2p1tQyLWxTzosemWeQceAgaSFTDejtVyQbPrfi,0.042133345,5.744038923850001,7WSohvZ4GS9WSn6akRY8A7a1qfzSvGKfEvhLbypA3n8x,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
5RSV4TR1pPuSURwFiJeZ26Kq4BUsxW6ekWNv9wcnWSCRKB7Y78WX5bGrzGxo7qoqACYRmhj2wNW9QbN8VPfUfUQj,2025-02-27 17:17:07,ACTIVITY_AGG_TOKEN_SWAP,j1oAbxxiDUWvoHxEDhWE7THLjEkDQW2cSHYn2vttxTF,7872.512,27.97151579347,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
2xnT9gukcwHBNXLKAhpsaDzRYy2tVkWC2mmL61WmVUw9KYcw3Y4JmdT3cTfY7LfsygKpoSpotL7DTf2NkWYfvr2V,2025-02-27 17:17:04,ACTIVITY_AGG_TOKEN_SWAP,Aaht75BTNLSaH6vVmCWA6rvZW27F2ozBcZ4Wd6SNSjgW,0.05044,6.892281757100001,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,"CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK, whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc, swapFpHZwjELNnjvThjajtiVmkz3yPQEHjLtka2fwHW"
pDkEPxMLJ6b5Nh7QFex5FoUVLnyYaFEmaio5RnChfYDzp21SCKwwoMuNQB3BfvDVvT2PgyGuTt46Rm5iaDQP7mP,2025-02-27 14:10:28,ACTIVITY_TOKEN_SWAP,CZ5eJJSHV6EzXBkDyTWNBETBv59qZtb8jGfzqgdcMx17,0.01,1.3681999999999999,routeUGWgWzqBWFcrCfv8tritsqukccJPu3q5GPP3xS,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
xSV1d22ZVwHLji8E69Wnn5HqB7fT4MUXmdeg7764Y54f2ayVDWJ73TRWN2ts5FMMYtWjCnP2ik4KgBhuR4GZ3Dz,2025-02-27 14:00:37,ACTIVITY_AGG_TOKEN_SWAP,tRadEVu2Va7WsVHqmGSiRHspkBoDQ9Qnjp42TiJirYA,0.003190607,0.43891640458,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,"CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK, CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C"
4UL6xUjcgDfyRaAMiHCmbDFEJgVo3UHRLiAqspUk3JBXjz6WGSpFhYGQQBoGzwHZ5FTxctrTco96CZJKDn33xXoq,2025-02-27 14:00:34,ACTIVITY_AGG_TOKEN_SWAP,2CACCYAuRA8TZ7vM8MJQqNmchKc8LP7HpfGYXDsbSG4w,0.0049955,0.68759115448,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,"CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK, whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc, obriQD1zbpyLz95G5n7nJe6a4DPjpFwa5XYPoNm113y"
2tzmgPW1Zi2ZijP9dFGiXEtdqaT3SpHzEvf9HzyJ3h1DT3bjNAWSawFjh9HsEUchjrdAfAtZJrQ6LhtBUhRweFnw,2025-02-27 14:00:34,ACTIVITY_AGG_TOKEN_SWAP,2CACCYAuRA8TZ7vM8MJQqNmchKc8LP7HpfGYXDsbSG4w,0.0050485,0.6962950659,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,"CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK, whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc, obriQD1zbpyLz95G5n7nJe6a4DPjpFwa5XYPoNm113y"
KhD3T5kD1bfH7rwiSohVNEPtejiDoL6G4CnWLMxDJZgRTdgpXvTNhhFr6UPAXt1BxXMXXjsGVVNDXxuLTrX5bhP,2025-02-27 14:00:34,ACTIVITY_AGG_TOKEN_SWAP,2CACCYAuRA8TZ7vM8MJQqNmchKc8LP7HpfGYXDsbSG4w,0.004966,0.6863022759599999,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,"CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK, whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc, obriQD1zbpyLz95G5n7nJe6a4DPjpFwa5XYPoNm113y"
KNQphyVSwKvXzuS8FZJZjnNRxq88CEtZUn6QrtKViirRrJT6tnoEqm9TZ11CHbCwYCJzk1k5D8JWqQLVkptKAxv,2025-02-27 14:00:34,ACTIVITY_AGG_TOKEN_SWAP,2CACCYAuRA8TZ7vM8MJQqNmchKc8LP7HpfGYXDsbSG4w,0.005005,0.6930889325299999,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,"CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK, whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc, obriQD1zbpyLz95G5n7nJe6a4DPjpFwa5XYPoNm113y"
5PgmiRBPAaKzPqnXRgoRy3xJRnJ4mu5v2u2awpQg2tNubXCwe8g7Bp4jBTZuyPFpaQWjFnpbbDKo6JKm6MqDNyaf,2025-02-27 14:00:34,ACTIVITY_AGG_TOKEN_SWAP,2CACCYAuRA8TZ7vM8MJQqNmchKc8LP7HpfGYXDsbSG4w,0.025055,3.49081132408,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,"CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK, whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc, obriQD1zbpyLz95G5n7nJe6a4DPjpFwa5XYPoNm113y"
2dVAU7Q9PmcTxqd1qstEDXjbuSG47KhZGNNhKjcn1mbT2Ea5ft4KWrZfnNbaYt2vSetDjpthvBmP2fWyxNkD7YZN,2025-02-27 14:00:34,ACTIVITY_AGG_TOKEN_SWAP,2CACCYAuRA8TZ7vM8MJQqNmchKc8LP7HpfGYXDsbSG4w,0.0049865,0.6989970703899999,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,"CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK, whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc, obriQD1zbpyLz95G5n7nJe6a4DPjpFwa5XYPoNm113y"
jBb6TUTD7Dv7cYNVKSwvc21voWCkQhwq9MBCcDKbrXHVzBEhFVYtA2Ss7B6qcx8vKkNRLeaTQV2KhC6uNphEZQb,2025-02-27 14:00:34,ACTIVITY_AGG_TOKEN_SWAP,2CACCYAuRA8TZ7vM8MJQqNmchKc8LP7HpfGYXDsbSG4w,0.004957,0.69626980454,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,"CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK, whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc, obriQD1zbpyLz95G5n7nJe6a4DPjpFwa5XYPoNm113y"
4uwzCzawstrwT17vAdLoUSPJv3h8b4NJxGnXKUfAhKbXL468gpDN5FxZ241kuhESHCCBtrhqkg2XWpmhg2M9C8M9,2025-02-27 14:00:34,ACTIVITY_AGG_TOKEN_SWAP,2CACCYAuRA8TZ7vM8MJQqNmchKc8LP7HpfGYXDsbSG4w,0.009939,1.40029882801,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,"CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK, whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc, obriQD1zbpyLz95G5n7nJe6a4DPjpFwa5XYPoNm113y"
2ins7cFRDCzKrdJFFiuz3SDnEMMjWHDAqFTRK69x8Nd84fDjqoKiMCfzUJC8TYzervmARgtJ3URzKiseJVYYwBnj,2025-02-27 13:58:22,ACTIVITY_TOKEN_SWAP,8pY1AukbuPgUE3EetyLa59rFLMimJGT94ZzbMEZcQF4w,1539.6263649,5.534100455138362,36n7LQQHN6CCtDdpPvuoRqsASpTKQeDHDt4Dj81XC7ag,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
2ins7cFRDCzKrdJFFiuz3SDnEMMjWHDAqFTRK69x8Nd84fDjqoKiMCfzUJC8TYzervmARgtJ3URzKiseJVYYwBnj,2025-02-27 13:58:22,ACTIVITY_TOKEN_SWAP,8pY1AukbuPgUE3EetyLa59rFLMimJGT94ZzbMEZcQF4w,0.04,5.4916,36n7LQQHN6CCtDdpPvuoRqsASpTKQeDHDt4Dj81XC7ag,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
NCsEU8bNQKDUGfnyUPYzpRTwwNGtV4Yi6ver6gsKkcGxkH65Yu5xuruuEdBHp5mC8MEyRvV1NhitJyoeg4qa65g,2025-02-27 13:58:22,ACTIVITY_TOKEN_SWAP,gtagyESa99t49VmUqnnfsuowYnigSNKuYXdXWyXWNdd,2421.02636092,8.706183790383685,jitRZ9dgoP64jfcKkptKxzaXf4yy3EN4zPoN9TziheA,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
NCsEU8bNQKDUGfnyUPYzpRTwwNGtV4Yi6ver6gsKkcGxkH65Yu5xuruuEdBHp5mC8MEyRvV1NhitJyoeg4qa65g,2025-02-27 13:58:22,ACTIVITY_TOKEN_SWAP,gtagyESa99t49VmUqnnfsuowYnigSNKuYXdXWyXWNdd,0.062663113,8.60301878377,jitRZ9dgoP64jfcKkptKxzaXf4yy3EN4zPoN9TziheA,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
5oBcBQonRTSvHJ8fNgRn2kmiLQFomE4Sp5CkLEuyS6x7jdZZqQortJj1e8P3A3Vb2RsCZQecRXjVg65gxkKR6bBz,2025-02-27 13:58:22,ACTIVITY_AGG_TOKEN_SWAP,j1oAbxxiDUWvoHxEDhWE7THLjEkDQW2cSHYn2vttxTF,7936.0,28.342978616369997,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
